image_id,region_id,join_kind,source,region_type,bbox,ground_truth,first_pass_prediction,cer,cer_not_computed_reason,exact_match,risk_label_binary,risk_label_ordinal,failure_tags,checkpoint_id,prompt_version,matched_prediction_index,match_iou,prediction_region_type,bbox_prediction,prediction_runtime_sec,raw_output_id,parse_ok,error_type,recoverable_for_crop
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,r0026,ground_truth,dictation,handwritten,"[343,3570,2081,3749]",голос самою лиш інтонацією!,багатство сенсів здатен виражати людський,1.222222,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,26,0.501309,handwritten,"[302,3564,2933,3697]",224.395956,2b428c4b4370ecfa936b,true,,true
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,r0027,ground_truth,dictation,handwritten,"[313,1294,2794,1389]",Людський голос - то взагалі матерія магічна в,Любовний голос - то взагалі матерія магічна в,0.088889,,false,1,risky,"[""minor_cer""]",b2_stage2_gold,prompt-v1,9,0.703719,handwritten,"[302,1286,2758,1419]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,r0028,ground_truth,dictation,handwritten,"[321,1972,2630,2074]","чини звернений, а до легендарної співачки","кор засланчий, гулагівський, не до коханої дів-",0.902439,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,14,0.752718,handwritten,"[302,1951,2637,2085]",224.395956,2b428c4b4370ecfa936b,true,,true
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0005,false_positive,dictation,handwritten,[],,Були лютість критиків в гурті. Було приємно,,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,5,,handwritten,"[520,746,2933,887]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0006,false_positive,dictation,handwritten,[],,"думати, що цієї миті по Україні мільйони дітей",,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,6,,handwritten,"[302,879,2933,1020]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0007,false_positive,dictation,handwritten,[],,"так само збираються до школи, а їхні тати-мами-",,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,7,,handwritten,"[302,1020,2933,1153]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0011,false_positive,dictation,handwritten,[],,"Оксано, Оксано я хочу піти голос то вітер мені",,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,11,,handwritten,"[302,1552,2758,1685]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0012,false_positive,dictation,handwritten,[],,з України приніс під це танго й досі тан-,,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,12,,handwritten,"[302,1685,2758,1818]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0021,false_positive,dictation,handwritten,[],,"футбольних коментаторів. Їх упізнавали з півслова,",,false_positive_no_ground_truth,false,1,catastrophic,"[""false_positive"",""hallucination_long""]",b2_stage2_gold,prompt-v1,21,,handwritten,"[302,2899,2933,3032]",224.395956,2b428c4b4370ecfa936b,true,,false
images/39c3eda8-e5d0-4566-a036-f002e92a91c6.jpg,__fp_0027,false_positive,dictation,handwritten,[],,голос самою лиш інтонацією!,,false_positive_no_ground_truth,false,1,risky,"[""false_positive""]",b2_stage2_gold,prompt-v1,27,,handwritten,"[302,3697,2062,3826]",224.395956,2b428c4b4370ecfa936b,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0000,ground_truth,school,handwritten,"[1145,947,1561,1172]",Задача,Задача,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,0,0.934534,handwritten,"[1134,948,1560,1180]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0001,ground_truth,school,handwritten,"[267,1178,2514,1361]",1) 1506-152-183-211=960(кг) - залишилося у 3,1) 1506 - 152 - 183 - 211 = 960 (кг) - залишилося у 3,0.204545,,false,1,risky,"[""high_cer""]",b2_stage2_gold,prompt-v1,1,0.950151,handwritten,"[264,1180,2511,1368]",79.330081,57a8b2fb69915ddf3326,true,,true
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0002,ground_truth,school,handwritten,"[292,1347,2628,1541]",магазинах разом; 2) 960 : 3 = 320 (кг) - зали-,магазинах разом; 2) 960 : 3 = 320 (кг) - зали-,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,2,0.958181,handwritten,"[294,1348,2631,1548]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0003,ground_truth,school,handwritten,"[285,1534,2268,1732]",шилося у кожному магазині;,шилося у кожному магазині;,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,3,0.8833,handwritten,"[294,1528,2280,1716]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0004,ground_truth,school,handwritten,"[277,1703,2654,1917]",3) 320+152=472(кг)- привезли у 1 магазин;,3) 320 + 152 = 472 (кг) - привезли у 1 магазин;,0.146341,,false,1,risky,"[""minor_cer""]",b2_stage2_gold,prompt-v1,4,0.8486,handwritten,"[294,1704,2640,1888]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0005,ground_truth,school,handwritten,"[277,1896,2577,2087]",4) 320 + 183 = 503 (кг) - привезли у 2 магазин;,4) 320 + 183 = 503 (кг) - привезли у 2 магазин;,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,5,0.80326,handwritten,"[294,1880,2586,2064]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0006,ground_truth,school,handwritten,"[277,2083,2582,2278]",5) 320 + 211 = 531 (кг) - привезли у 3 магазин.,5) 320 + 211 = 531 (кг) - привезли у 3 магазин.,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,6,0.689269,handwritten,"[294,2052,2586,2240]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0007,ground_truth,school,handwritten,"[1201,2232,1520,2380]",№ 606,№ 606,0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,7,0.925508,handwritten,"[1194,2232,1521,2388]",79.330081,57a8b2fb69915ddf3326,true,,false
images/c62d730f-2e6b-5d50-8a62-b918bb6b730d.jpg,r0008,ground_truth,school,formula,"[261,2427,2669,2579]",(2028-216):4+26910:(25+1)=1812:4+26910:26=453+1(0)35=1488.,"(2028 - 216) : 4 + 26910 : (2,5 + 1) = 1812 : 4 + 26910 : 26 = 453 + 1035 = 1488.",0.465517,,false,1,risky,"[""high_cer"",""source_specific_error""]",b2_stage2_gold,prompt-v1,8,0.816373,formula,"[294,2408,2670,2592]",79.330081,57a8b2fb69915ddf3326,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0000,ground_truth,dictation,handwritten,"[666,41,1471,247]",Радіодиктант,Радіодиктант 2025 р.,0.666667,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,0,0.541779,handwritten,"[656,40,2062,230]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0001,ground_truth,dictation,handwritten,"[1701,52,2058,185]",2025 p.,,1.0,,false,1,catastrophic,"[""empty_prediction"",""high_cer"",""missed_detection"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,,,,[],253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0002,ground_truth,dictation,handwritten,"[862,290,1667,413]",Малія голосу.,Магія голосу,0.153846,,false,1,risky,"[""high_cer""]",b2_stage2_gold,prompt-v1,1,0.574059,handwritten,"[868,310,1639,464]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0003,ground_truth,dictation,handwritten,"[416,431,2414,610]",Спочатку був брехунець. З нього,Спочатку був джимпс. З нього,0.290323,,false,1,risky,"[""high_cer""]",b2_stage2_gold,prompt-v1,2,0.903261,handwritten,"[429,435,2304,613]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0004,ground_truth,dictation,handwritten,"[86,874,2752,1010]","а за ним примусово-бадьоре ""Говорить Київ!"",",,1.0,,false,1,catastrophic,"[""empty_prediction"",""high_cer"",""missed_detection"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,,,,[],253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0005,ground_truth,dictation,handwritten,"[95,624,2704,712]","починався день: „Клац!“, - і пронизливе",,1.0,,false,1,catastrophic,"[""empty_prediction"",""high_cer"",""missed_detection"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,,,,[],253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0006,ground_truth,dictation,handwritten,"[95,708,2706,840]","рокотання перших тактів ""Реве та стогне"",","рокотання перших тактів „Гаве на спочив“,",0.170732,,false,1,risky,"[""high_cer""]",b2_stage2_gold,prompt-v1,4,0.717808,handwritten,"[112,694,2667,875]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0007,ground_truth,dictation,handwritten,"[133,773,2700,927]","давали знак, що з-під теплої ковдри хоч-не-хоч пора вилізати.","а за ним пронизливо-бадьоре „Говорить Київ!“,",0.803279,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,5,0.612786,handwritten,"[112,798,2667,980]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0008,ground_truth,dictation,handwritten,"[95,1016,844,1141]",пора вилізати.,,1.0,,false,1,catastrophic,"[""empty_prediction"",""high_cer"",""missed_detection"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,,,,[],253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0009,ground_truth,dictation,handwritten,"[347,1052,2651,1186]",Діти люблять чутися в гурті. Було,теж вилізати.,0.848485,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""too_short"",""very_high_cer""]",b2_stage2_gold,prompt-v1,7,0.651444,handwritten,"[112,1016,2576,1198]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0010,ground_truth,dictation,handwritten,"[95,1197,2498,1325]","приємно думати, що цієї миті по країні",,1.0,,false,1,catastrophic,"[""empty_prediction"",""high_cer"",""missed_detection"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,,,,[],253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0011,ground_truth,dictation,handwritten,"[95,1270,2733,1397]","мільйони дітей так само збираються до школи,","приємно думати, що цієї миті по Україні",0.772727,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,9,0.638173,handwritten,"[112,1210,2697,1391]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0012,ground_truth,dictation,handwritten,"[100,1509,2646,1618]",об'єднує голос із радіо. Людський голос - то,"а їхні тати-мами на цьому, і всіх нас",0.863636,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,11,0.534354,handwritten,"[112,1427,2576,1613]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0013,ground_truth,dictation,handwritten,"[67,1607,2660,1716]",взагалі матерія магічна: в нього можна,об'єднує голос із радіо. Людський голос - то,0.973684,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,12,0.568577,handwritten,"[112,1536,2576,1722]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0014,ground_truth,dictation,handwritten,"[106,1690,2660,1827]","закохатись, навіть не бачивши носія. ""Оксано,",джерело матерія магічна: з нього можна,0.822222,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,13,0.717262,handwritten,"[112,1645,2576,1831]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0015,ground_truth,dictation,handwritten,"[100,1815,2568,1934]","Оксано, я чую твій голос, то вітер мені з","закохатись, навіть не бачивши носія. „Оксано,",0.926829,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,14,0.630038,handwritten,"[112,1758,2667,1939]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0016,ground_truth,dictation,handwritten,"[100,1898,2596,2050]","України приніс"", - під це танго й досі","Оксано, я чую твій голос, то вітер мені з",0.868421,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,15,0.786117,handwritten,"[112,1867,2486,2048]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0017,ground_truth,dictation,handwritten,"[78,1976,2695,2129]","танцюють на весіллях, не підозрюючи, що це",України приніс“ - під це танго й дві з,0.880952,,false,1,catastrophic,"[""high_cer"",""source_specific_error"",""very_high_cer""]",b2_stage2_gold,prompt-v1,16,0.794882,handwritten,"[112,1976,2607,2161]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0018,ground_truth,dictation,handwritten,"[73,2091,2743,2234]","фольклор засланчий , гулагівський , не до коханої","танцюють на весіллях, гулагівський, не до коханої",0.387755,,false,1,risky,"[""high_cer"",""source_specific_error""]",b2_stage2_gold,prompt-v1,17,0.77005,handwritten,"[112,2089,2697,2270]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0019,ground_truth,dictation,handwritten,"[34,2218,2623,2327]","дівчини звернений, а до легендарної співачки","фільмів звучний, а до легендарної співачки",0.227273,,false,1,risky,"[""high_cer""]",b2_stage2_gold,prompt-v1,18,0.558956,handwritten,"[112,2197,2425,2379]",253.90396,8b663185b676be764334,true,,true
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0020,ground_truth,dictation,handwritten,"[100,2317,2690,2436]","Оксани Петрусенко, чий спів у сталінські роки","Оксани Петрусенко, чий спів у сталінські роки",0.0,,true,0,safe,[],b2_stage2_gold,prompt-v1,19,0.604591,handwritten,"[112,2306,2486,2492]",253.90396,8b663185b676be764334,true,,false
images/5bbc8721-d32e-41ac-b1f6-5d452b3c3698.jpg,r0021,ground_truth,dictation,handwritten,"[106,2415,2498,2530]","""Всесоюзне радіо"" доносило і в Сибірську Пущу.",„Всесоюзне радіо“ доносило і в Сибірську Дулу.,0.043478,,false,0,safe,[],b2_stage2_gold,prompt-v1,20,0.59399,handwritten,"[112,2419,2486,2601]",253.90396,8b663185b676be764334,true,,false
